10000  0.05668497085571289
20000  0.1028449535369873
30000  0.14390802383422852
40000  0.19015812873840332
50000  0.227647066116333
60000  0.2781529426574707
70000  0.31453800201416016
80000  0.3578500747680664
90000  0.40828609466552734
100000  0.3342289924621582
